,Address,Province,Country,numAccident,lat,long
0,CM-220,ALBACETE,Spain,3.0,39.2896757,-1.918985
1,A-7,ALICANTE / ALACANT,Spain,4.0,38.684138,-0.4610932
2,A-77,ALICANTE / ALACANT,Spain,8.0,38.4167559,-0.5501317
3,A-77a,ALICANTE / ALACANT,Spain,6.0,38.3812127,-0.5164375
4,A-77a,ALICANTE / ALACANT,Spain,3.0,38.3832046,-0.519278
5,CV-70,ALICANTE / ALACANT,Spain,3.0,38.6727571,-0.2044581
6,CV-70,ALICANTE / ALACANT,Spain,3.0,38.6883047,-0.3408562
7,CV-736,ALICANTE / ALACANT,Spain,4.0,38.8369188,0.1170727
8,CV-795,ALICANTE / ALACANT,Spain,4.0,38.7235778,-0.6760104
9,CV-821,ALICANTE / ALACANT,Spain,5.0,38.3906729,-0.4420352
10,CV-847,ALICANTE / ALACANT,Spain,4.0,38.3477554,-0.7428796
11,CV-865,ALICANTE / ALACANT,Spain,3.0,38.1964321,-0.5613341
12,CV-905,ALICANTE / ALACANT,Spain,4.0,38.0689583,-0.7350567
13,CV-905,ALICANTE / ALACANT,Spain,3.0,38.0689583,-0.7350567
14,CV-905,ALICANTE / ALACANT,Spain,4.0,38.0689583,-0.7350567
15,N-332,ALICANTE / ALACANT,Spain,10.0,38.5984555,-0.04897899751693
16,N-332,ALICANTE / ALACANT,Spain,6.0,38.0491849,-0.6580283
17,N-332,ALICANTE / ALACANT,Spain,4.0,38.7746264,0.0858655
18,N-332,ALICANTE / ALACANT,Spain,6.0,38.7741099,0.0864516
19,N-332,ALICANTE / ALACANT,Spain,4.0,38.7727558692308,0.0892311615384615
20,N-340,ALICANTE / ALACANT,Spain,4.0,38.6800179,-0.4665931
21,A-7,ALMERÍA,Spain,3.0,36.8621565,-2.2571592
22,AL-12,ALMERÍA,Spain,9.0,36.8413305,-2.4313052
23,AV-562,ÁVILA,Spain,4.0,40.4600772,-4.3903755
24,AV-902,ÁVILA,Spain,3.0,40.4524743,-4.5958398
25,EX-361,BADAJOZ,Spain,3.0,38.579377,-6.4677969
26,N-432,BADAJOZ,Spain,3.0,38.4635106,-6.4411316
27,C-731,"BALEARS, ILLES",Spain,4.0,38.9711249,1.3434197
28,C-731,"BALEARS, ILLES",Spain,3.0,38.9711249,1.3434197
29,C-731,"BALEARS, ILLES",Spain,4.0,38.9767813,1.32407035717054
30,C-731,"BALEARS, ILLES",Spain,3.0,38.9767813,1.32407035717054
31,C-733,"BALEARS, ILLES",Spain,8.0,39.0667401,1.4944669
32,C-733,"BALEARS, ILLES",Spain,6.0,39.0667401,1.4944669
33,C-733,"BALEARS, ILLES",Spain,3.0,39.0667401,1.4944669
34,C-733,"BALEARS, ILLES",Spain,3.0,38.9294105,1.4425721
35,Ma-11,"BALEARS, ILLES",Spain,3.0,39.6077068,2.6553583
36,Ma-13,"BALEARS, ILLES",Spain,4.0,39.8444433,3.0913208
37,Ma-13,"BALEARS, ILLES",Spain,3.0,39.8444433,3.0913208
38,Ma-13,"BALEARS, ILLES",Spain,3.0,39.8515442,3.1152015
39,Ma-13,"BALEARS, ILLES",Spain,3.0,39.8444433,3.0913208
40,Ma-13A,"BALEARS, ILLES",Spain,4.0,39.6755504,2.8282241
41,Ma-13A,"BALEARS, ILLES",Spain,3.0,39.6793063,2.8375357
42,Ma-15,"BALEARS, ILLES",Spain,4.0,39.5703257,2.7460896
43,Ma-15,"BALEARS, ILLES",Spain,3.0,39.5703257,2.7460896
44,Ma-15,"BALEARS, ILLES",Spain,3.0,39.5703257,2.7460896
45,Ma-15,"BALEARS, ILLES",Spain,3.0,39.5703257,2.7460896
46,Ma-15,"BALEARS, ILLES",Spain,3.0,39.5703257,2.7460896
47,Ma-15,"BALEARS, ILLES",Spain,3.0,39.5703257,2.7460896
48,Ma-19,"BALEARS, ILLES",Spain,3.0,39.5558622,2.7019365
49,Ma-19,"BALEARS, ILLES",Spain,5.0,39.5558622,2.7019365
50,Ma-19,"BALEARS, ILLES",Spain,4.0,39.5558622,2.7019365
51,Ma-19,"BALEARS, ILLES",Spain,3.0,39.5558622,2.7019365
52,Ma-19,"BALEARS, ILLES",Spain,4.0,39.4374727,3.0096765
53,Ma-19,"BALEARS, ILLES",Spain,4.0,39.4374727,3.0096765
54,Ma-19,"BALEARS, ILLES",Spain,3.0,39.4374727,3.0096765
55,Ma-19,"BALEARS, ILLES",Spain,3.0,39.5428174,2.7104217
56,Ma-19,"BALEARS, ILLES",Spain,3.0,39.5558622,2.7019365
57,Ma-19,"BALEARS, ILLES",Spain,3.0,39.56652915,2.6449401
58,Ma-19,"BALEARS, ILLES",Spain,4.0,39.5419608,2.713108
59,Ma-19,"BALEARS, ILLES",Spain,3.0,39.5533186,2.703742
60,Ma-20,"BALEARS, ILLES",Spain,3.0,39.5882568,2.6650249
61,Ma-20,"BALEARS, ILLES",Spain,5.0,39.5882568,2.6650249
62,Ma-20,"BALEARS, ILLES",Spain,3.0,39.5882568,2.6650249
63,Ma-20,"BALEARS, ILLES",Spain,3.0,39.5882568,2.6650249
64,Ma-20,"BALEARS, ILLES",Spain,4.0,39.5882568,2.6650249
65,Ma-20,"BALEARS, ILLES",Spain,6.0,39.5882568,2.6650249
66,Ma-20,"BALEARS, ILLES",Spain,3.0,39.5769278,2.6765694
67,Ma-20,"BALEARS, ILLES",Spain,3.0,39.5769278,2.6765694
68,Ma-2200,"BALEARS, ILLES",Spain,3.0,39.9131587,3.0858057
69,Ma-30,"BALEARS, ILLES",Spain,5.0,39.5832263,2.7113514
70,Ma-30,"BALEARS, ILLES",Spain,4.0,39.5832263,2.7113514
71,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6245981,2.9322796
72,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6245981,2.9322796
73,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6245981,2.9322796
74,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6245981,2.9322796
75,Ma-3421,"BALEARS, ILLES",Spain,3.0,39.779888,2.9965906
76,Ma-3433,"BALEARS, ILLES",Spain,3.0,39.8127855,3.1037906
77,Ma-3460,"BALEARS, ILLES",Spain,7.0,39.8461045,3.1307412
78,Ma-4023,"BALEARS, ILLES",Spain,3.0,39.5611365,3.3522744
79,Ma-4040,"BALEARS, ILLES",Spain,3.0,39.6952326,3.4249265
80,Ma-6014,"BALEARS, ILLES",Spain,3.0,39.5003032,2.7607198
81,Ma-6014,"BALEARS, ILLES",Spain,3.0,39.5003032,2.7607198
82,Ma-6015,"BALEARS, ILLES",Spain,3.0,39.4861953,2.8957925
83,PM-803,"BALEARS, ILLES",Spain,4.0,38.9024593,1.4068316
84,PM-810,"BALEARS, ILLES",Spain,3.0,39.077234,1.5867616
85,PM-810,"BALEARS, ILLES",Spain,3.0,38.9740573,1.4628618
86,PM-810,"BALEARS, ILLES",Spain,5.0,38.9740573,1.4628618
87,A-1,BURGOS,Spain,5.0,42.3122758,-3.7028523
88,A-2078,CÁDIZ,Spain,3.0,36.659556,-6.2717955
89,A-2078,CÁDIZ,Spain,3.0,36.659556,-6.2717955
90,A-405,CÁDIZ,Spain,3.0,36.475664,-5.398612
91,A-480,CÁDIZ,Spain,3.0,36.6830175,-6.170591
92,A-491,CÁDIZ,Spain,3.0,36.6776549,-6.4006539
93,A-7,CÁDIZ,Spain,3.0,36.1584159,-5.4581454
94,A-7,CÁDIZ,Spain,4.0,36.1584159,-5.4581454
95,A-7,CÁDIZ,Spain,3.0,36.1584159,-5.4581454
96,A-7,CÁDIZ,Spain,3.0,36.1584159,-5.4581454
97,A-7,CÁDIZ,Spain,5.0,36.1584159,-5.4581454
98,CA-7103,CÁDIZ,Spain,3.0,36.7675612,-5.5635418
99,N-340,CÁDIZ,Spain,3.0,36.3442071,-6.0959305
100,N-340,CÁDIZ,Spain,3.0,36.3442071,-6.0959305
101,N-340,CÁDIZ,Spain,3.0,36.3442071,-6.0959305
102,N-351,CÁDIZ,Spain,5.0,36.1682797,-5.3685798692666
103,N-351,CÁDIZ,Spain,3.0,36.1682797,-5.3685798692666
104,N-351,CÁDIZ,Spain,6.0,36.1682797,-5.3685798692666
105,N-351,CÁDIZ,Spain,3.0,36.1682797,-5.3685798692666
106,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,40.5189554,0.5023586
107,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.924195,-0.1049215
108,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.9234326,-0.1060534
109,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.924195,-0.1049215
